global_stop_id	parent_station_global_stop_id	location_name	distance	location_type	route_type	stop_lat	stop_lon	stop_name	stop_code	rt_stop_id	wheelchair_boarding
MTGM:39025		Rockville, MD	352	0	3	39.0869979	-77.1515040	Beall Ave / Maryland Ave	17185	17372	2
MTGM:33821		Rockville, MD	158	0	3	39.0854151	-77.1528620	N Washington St / Middle Ln	26932	6932	2
MTGM:34076		Rockville, MD	1083	0	3	39.0903883	-77.1433300	N Horners Ln / Pinewood Rd	28210	8210	2
MTGM:33750		Rockville, MD	271	0	3	39.0860356	-77.1510730	Maryland Ave / / 33	17186	17285	2
MTGM:33943		Rockville, MD	386	0	3	39.0805318	-77.1525210	Maryland Ave / Washington St	23884	3884	2
MTGM:33822		Rockville, MD	307	0	3	39.0867640	-77.1528710	N Washington St / Beall Ave	26934	6934	2
MTGM:35326		Rockville, MD	573	0	3	39.0873036	-77.1477090	N Stonestreet Ave / Woodland Rd	26174	6174	2
MTGM:33679		Rockville, MD	508	0	3	39.0885267	-77.1535730	N Washington St / Dawson Ave	26936	6936	2
MTGM:33748		Rockville, MD	563	0	3	39.0890033	-77.1538340	N Washington St / Dawson Ave	26942	6942	2
MTGM:35472		Rockville, MD	569	0	3	39.0874835	-77.1479700	N Stonestreet Ave / Woodland Rd	26196	6196	2
MTGM:39036		Rockville, MD	1451	0	3	39.0963778	-77.1581050	S Campus Dr / Campus Dr	15324	15324	2
MTGM:35470		Rockville, MD	742	0	3	39.0899926	-77.1490220	N Stonestreet Ave / Howard Ave	26192	6192	2
MTGM:33680		Rockville, MD	709	0	3	39.0903433	-77.1536270	N Washington St / Martins Ln	26938	6938	2
MTGM:33747		Rockville, MD	806	0	3	39.0912157	-77.1537260	N Washington St / Martins Ln	26940	6940	2
MTGM:35463		Rockville, MD	1431	0	3	39.0951367	-77.1444720	Frederick Ave / Horners Ln	22680	2680	2
MTGM:34071		Rockville, MD	737	0	3	39.0862334	-77.1447600	Park Rd / Grandin Ave	28214	8214	2
MTGM:33955		Rockville, MD	1188	0	3	39.0762420	-77.1622870	Maryland Ave / Great Falls Rd	23892	3892	2
MTGM:33835		Rockville, MD	298	0	3	39.0866741	-77.1530780	N Washington St / Beall Ave	26944	6944	2
MTGM:35469		Rockville, MD	894	0	3	39.0916653	-77.1496970	N Stonestreet Ave / Lincoln Ave	26190	6190	2
MTGM:35329		Rockville, MD	900	0	3	39.0916833	-77.1495080	N Stonestreet Ave / Lincoln Ave	26180	6180	2
MTGM:34077		Rockville, MD	1232	0	3	39.0923668	-77.1434380	N Horners Ln / Lincoln St	28212	8212	2
MTGM:33754		Rockville, MD	921	0	3	39.0833376	-77.1421610	Baltimore Rd / Grandin Ave	20198	198	2
MTGM:34175		Rockville, MD	1456	0	3	39.0850194	-77.1359730	Norbeck Rd / Baltimore Rd	24601	4601	2
MTGM:33673		Rockville, MD	955	0	3	39.0836704	-77.1417470	Baltimore Rd / Grandin Ave	20232	232	2
MTGM:39026		Rockville, MD	748	0	3	39.0837423	-77.1441390	S Stonestreet Ave / Croydon Ave	26198	6198	2
MTGM:33830		Rockville, MD	1379	0	3	39.0960450	-77.1565860	Mannakee St / Campus Dr	23832	3832	2
MTGM:33681		Rockville, MD	1116	0	3	39.0940305	-77.1531770	Hungerford Dr / Frederick Ave	23324	3324	2
MTGM:33672		Rockville, MD	1164	0	3	39.0845427	-77.1393280	Baltimore Rd / Horners Ln	20230	230	2
MTGM:34705		Rockville, MD	827	0	3	39.0848755	-77.1623230	W Montgomery Ave / Laird St	24188	4188	2
MTGM:34164		Rockville, MD	1430	0	3	39.0849204	-77.1362700	Norbeck Rd / Baltimore Rd	24553	4553	2
MTGM:33628		Rockville, MD	1274	0	3	39.0726177	-77.1509740	Cabin John Pkwy / Edmonston Dr	20714	714	2
MTGM:34075		Rockville, MD	970	0	3	39.0886076	-77.1432490	N Horners Ln / Crabb Ave	28208	8208	2
MTGM:35468		Rockville, MD	1025	0	3	39.0929963	-77.1501910	N Stonestreet Ave / Spring Ave	26188	6188	2
MTGM:35330		Rockville, MD	1034	0	3	39.0930593	-77.1500570	N Stonestreet Ave / Spring Ave	26182	6182	2
MTGM:35467		Rockville, MD	1154	0	3	39.0942464	-77.1506680	N Stonestreet Ave / Frederick Ave	26186	6186	2
MTGM:39023		Rockville, MD	1147	0	3	39.0943003	-77.1535100	Hungerford Dr / Frederick Ave	23326	3326	2
MTGM:35332		Rockville, MD	1320	0	3	39.0948579	-77.1466390	Frederick Ave / Moore Dr	22676	2676	2
MTGM:35464		Rockville, MD	1354	0	3	39.0949299	-77.1459020	Frederick Ave / Moore Dr	22682	2682	2
MTGM:38669		Rockville, MD	1392	0	3	39.0960001	-77.1573950	Mannakee St / Campus Dr	23838	3838	2
MTGM:35465		Rockville, MD	1304	0	3	39.0950018	-77.1475740	Frederick Ave / Douglas Ave	22684	2684	2
WMATAS:1063	WMATAS:1449	Rockville, MD	572	0	1	39.0842639	-77.1461810	Rockville		PF_A14_C	1
MARCMD:670	MARCMD:602	Rockville, MD	597	0	2	39.0842909	-77.1458930	Rockville	11962	11962	0
MARCMD:666	MARCMD:602	Rockville, MD	589	0	2	39.0842280	-77.1459740	Rockville	11954	11954	0
WMATA:111771		Rockville, MD	1393	0	3	39.0964137	-77.1549580	Mannakee St / Hungerford Dr	2000930	11393	0
WMATA:111773		Rockville, MD	1446	0	3	39.0963418	-77.1581230	Montgomery College / W Campus Dr	2001284	15439	0
WMATA:111774		Rockville, MD	1378	0	3	39.0960270	-77.1566400	Mannakee St / S Campus Dr	2000926	11382	0
WMATA:111850		Rockville, MD	1118	0	3	39.0940485	-77.1532040	Hungerford Dr / Frederick Av	2000917	11352	0
WMATA:112721		Rockville, MD	1157	0	3	39.0768535	-77.1625570	Great Falls Rd / #624	2000832	11148	0
WMATA:111772		Rockville, MD	1392	0	3	39.0961080	-77.1568730	Mannakee St / S Campus Dr	2000927	11383	0
WMATA:111849		Rockville, MD	862	0	3	39.0917553	-77.1530330	Hungerford Dr / N Washington St	2001301	15456	0
WMATA:104684		Rockville, MD	885	0	3	39.0809994	-77.1433030	Veirs Mill Rd / Dodge St	2000863	11199	0
WMATA:111775		Rockville, MD	1381	0	3	39.0963598	-77.1544720	Mannakee St / Hungerford Dr	2000929	11390	0
WMATA:112733		Rockville, MD	161	0	3	39.0842190	-77.1546520	W Montgomery Av / N Adams St	2000888	11240	0
WMATA:111776		Rockville, MD	1148	0	3	39.0943093	-77.1535190	Hungerford Dr / Frederick Av	2000923	11372	0
WMATA:112738		Rockville, MD	1199	0	3	39.0765657	-77.1628720	Great Falls Rd / Great Falls Rd	2000829	11145	0
WMATA:104687		Rockville, MD	835	0	3	39.0809005	-77.1439770	Veirs Mill Rd / Dodge St	2001030	12173	0
WMATA:112731		Rockville, MD	325	0	3	39.0852172	-77.1493730	E Middle Ln / Monroe St	2001304	15459	0
WMATA:112723		Rockville, MD	819	0	3	39.0802440	-77.1609650	Great Falls Rd / Monument St	2001350	15505	0
WMATA:112734		Rockville, MD	412	0	3	39.0834815	-77.1575300	Great Falls Rd / W Jefferson St	2000879	11224	0
WMATA:112736		Rockville, MD	841	0	3	39.0801630	-77.1611990	Great Falls Rd / Rose Petal Wy	2001306	15461	0
WMATA:104683		Rockville, MD	1438	0	3	39.0797673	-77.1370610	Veirs Mill Rd / 1 St	2000858	11186	0
WMATA:112732		Rockville, MD	154	0	3	39.0851543	-77.1518010	Middle Ln / Gibbs St	2001305	15460	0
WMATA:112737		Rockville, MD	922	0	3	39.0793357	-77.1616490	Great Falls Rd / Winding Rose Dr	2000854	11180	0
WMATA:112722		Rockville, MD	1007	0	3	39.0783194	-77.1619010	Great Falls Rd / Winding Rose Dr	2000849	11171	0
WMATA:112724		Rockville, MD	589	0	3	39.0823664	-77.1593110	Great Falls Rd / Williams St	2001351	15506	0
WMATA:112727		Rockville, MD	165	0	3	39.0849564	-77.1513340	E Middle Ln / Maryland Av	2001352	15507	0
WMATA:111770		Rockville, MD	1434	0	3	39.0968814	-77.1535190	Frederick Rd / Mannakee St	2000932	11401	0
WMATA:111847		Rockville, MD	479	0	3	39.0877893	-77.1501640	Hungerford Dr / Beall Av	2001299	15454	0
WMATA:112725		Rockville, MD	377	0	3	39.0835445	-77.1571340	Great Falls Rd / W Jefferson St	2000880	11225	0
WMATA:112726		Rockville, MD	186	0	3	39.0841200	-77.1549580	W Montgomery Av / S Adams St	2000887	11239	0
WMATA:104686		Rockville, MD	535	0	3	39.0843089	-77.1466030	Rockville / Bay D	2003791	21860	0
WMATA:112728		Rockville, MD	314	0	3	39.0850014	-77.1494090	E Middle Ln / Monroe St	2001353	15508	0
WMATA:111778		Rockville, MD	600	0	3	39.0893451	-77.1518820	Hungerford Dr / #451	2000901	11285	0
WMATA:104685		Rockville, MD	441	0	3	39.0850014	-77.1478530	Rockville / Bay G	2005509	21858	0
WMATA:112735		Rockville, MD	614	0	3	39.0823304	-77.1595980	Great Falls Rd / Potomac St	2000874	11213	0
WMATA:119373		Rockville, MD	423	0	3	39.0871328	-77.1500030	Hungerford Dr / Beall Av	2000898	11279	0
WMATA:104688		Rockville, MD	1340	0	3	39.0797403	-77.1382660	Veirs Mill Rd / 1 St	2000860	11188	0
WMATA:111848		Rockville, MD	589	0	3	39.0891652	-77.1513160	Hungerford Dr / #451	2001300	15455	0
WMATA:111856		Rockville, MD	1440	0	3	39.0969443	-77.1531860	Frederick Rd / Mannakee St	2001302	15457	0
WMATA:112729		Rockville, MD	549	0	3	39.0850643	-77.1465850	Rockville / Bay A	2002933	17396	0
WMATA:111777		Rockville, MD	771	0	3	39.0909279	-77.1530420	Hungerford Dr / N Washington St	2000906	11310	0
MTGM:34861		Gaithersburg, MD	1286	0	3	39.1543749	-77.1966950	Contour Rd / Tunstall Dr	21458	1458	2
MTGM:30822		Gaithersburg, MD	1084	0	3	39.1530260	-77.1993840	Lakeforest Transit Center / Lost Knife Ave	30010	30010	2
MTGM:34752		Gaithersburg, MD	1069	0	3	39.1528371	-77.1990070	Lakeforest Transit Center / Odendhal Ave	23722	3722	2
MTGM:39221		Gaithersburg, MD	1178	0	3	39.1522795	-77.1939520	Odendhal Ave / Royal Bonnet Cir	28960	8960	2
MTGM:39172		Gaithersburg, MD	599	0	3	39.1486553	-77.1998970	Russell Ave / Asbury Village Apts	25716	5716	2
MTGM:35172		Gaithersburg, MD	571	0	3	39.1482056	-77.1990700	Russell Ave / Asbury Village Apts	25698	5698	2
MTGM:35710		Gaithersburg, MD	1412	0	3	39.1481966	-77.1862360	Girard St / Larkspur Way	22938	2938	2
MTGM:35628		Gaithersburg, MD	1435	0	3	39.1479808	-77.1858410	Girard St / Larkspur Way	22924	2924	2
MTGM:35059		Gaithersburg, MD	1409	0	3	39.1539343	-77.2104820	Montgomery Village Ave / Russell Ave	24268	4268	2
MTGM:35051		Gaithersburg, MD	1366	0	3	39.1534037	-77.2106080	Montgomery Village Ave / Russell Ave	24202	4202	2
MTGM:35060		Gaithersburg, MD	1398	0	3	39.1522346	-77.2129280	Montgomery Village Ave / Frederick Ave	24270	4270	2
MTGM:34761		Gaithersburg, MD	903	0	3	39.1515061	-77.2020010	Odendhal Ave / Russell Ave	24648	4648	2
MTGM:35629		Gaithersburg, MD	1282	0	3	39.1500312	-77.1892400	Girard St / Whetstone Glen St	22926	2926	2
MTGM:34762		Gaithersburg, MD	898	0	3	39.1510295	-77.2048250	Russell Ave / Odendhal Ave	25702	5702	2
MTGM:34763		Gaithersburg, MD	1018	0	3	39.1509036	-77.2081800	Lakeforest Blvd / Russell Ave	23530	3530	2
MTGM:34751		Gaithersburg, MD	841	0	3	39.1508496	-77.2031070	Odendhal Ave / Russell Ave	24644	4644	2
MTGM:34749		Gaithersburg, MD	985	0	3	39.1504089	-77.2083770	Lakeforest Blvd / Frederick Ave	23528	3528	2
MTGM:35056		Gaithersburg, MD	1211	0	3	39.1542400	-77.2001220	Lost Knife Rd / Contour Rd	23712	3712	2
MTGM:35177		Gaithersburg, MD	802	0	3	39.1503820	-77.2037190	Russell Ave / Odendhal Ave	25714	5714	2
MTGM:35707		Gaithersburg, MD	1139	0	3	39.1506697	-77.1921000	Girard St / Goshen Rd	22932	2932	2
MTGM:34857		Gaithersburg, MD	786	0	3	39.1500042	-77.2046720	Odendhal Ave / Russell Ave	24642	4642	2
MTGM:34764		Gaithersburg, MD	1006	0	3	39.1495546	-77.2099510	Perry Pkwy / Frederick Rd	24842	4842	2
MTGM:39209		Gaithersburg, MD	1215	0	3	39.1504359	-77.1906250	Girard St / Goshen Rd	22928	2928	2
MTGM:34748		Gaithersburg, MD	985	0	3	39.1492668	-77.2099600	Perry Pkwy / Frederick Ave	24840	4840	2
MTGM:34747		Gaithersburg, MD	1131	0	3	39.1486643	-77.2126220	Perry Pkwy / / 584	24838	4838	2
MTGM:34767		Gaithersburg, MD	789	0	3	39.1432054	-77.2105540	Perry Pkwy / / 202	24846	4846	2
MTGM:35421		Gaithersburg, MD	286	0	3	39.1408402	-77.2017940	W Diamond Ave / Meem Ave	17198	17379	2
MTGM:39267		Gaithersburg, MD	1448	0	3	39.1417395	-77.2180540	W Diamond Ave / Bureau Rd	16083	16083	2
MTGM:38088		Gaithersburg, MD	1372	0	3	39.1416675	-77.2171550	W Diamond Ave / Bureau Rd	16082	16082	2
MTGM:34744		Gaithersburg, MD	715	0	3	39.1415326	-77.2093400	Perry Pkwy / / 201	24832	4832	2
MTGM:35373		Gaithersburg, MD	305	0	3	39.1406603	-77.2017940	W Diamond Ave / Water St	17197	17378	2
MTGM:35171		Gaithersburg, MD	428	0	3	39.1462990	-77.1981160	Russell Ave / Walker Ave	25696	5696	2
MTGM:34740		Gaithersburg, MD	1114	0	3	39.1339604	-77.2057690	Muddy Branch Rd / Killarney Ln	24372	4372	2
MTGM:34742		Gaithersburg, MD	530	0	3	39.1403545	-77.2061470	W Diamond Ave / King James Way	21824	1824	2
MTGM:35627		Gaithersburg, MD	1478	0	3	39.1463530	-77.1846890	Girard St / Victory Farm Dr	22922	2922	2
MTGM:39184		Gaithersburg, MD	1410	0	3	39.1307138	-77.2016060	W Deer Park Rd / Brighton Dr	21714	1714	2
MTGM:35641		Gaithersburg, MD	925	0	3	39.1497345	-77.2083510	N Frederick Ave / Lakeforest Blvd	22516	2516	2
MTGM:34746		Gaithersburg, MD	853	0	3	39.1436101	-77.2113000	Perry Pkwy / / 211	24836	4836	2
MTGM:35424		Gaithersburg, MD	1128	0	3	39.1333488	-77.2032420	W Deer Park Rd / Cedar Ave	21690	1690	2
MTGM:35370		Gaithersburg, MD	1107	0	3	39.1335287	-77.2031520	W Deer Park Rd / Cedar Ave	21716	1716	2
MTGM:34745		Gaithersburg, MD	702	0	3	39.1423690	-77.2094390	Perry Pkwy / / 205	24834	4834	2
MTGM:39124		Gaithersburg, MD	1124	0	3	39.1339784	-77.2061650	Muddy Branch Rd / Killarney Ln	24378	4378	2
MTGM:34768		Gaithersburg, MD	718	0	3	39.1419643	-77.2095290	Perry Pkwy / / 200	24848	4848	2
MTGM:35169		Gaithersburg, MD	443	0	3	39.1424050	-77.1964170	Russell Ave / E Diamond Ave	25690	5690	2
MTGM:35371		Gaithersburg, MD	1009	0	3	39.1348057	-77.2051760	W Deer Park Rd / Muddy Branch Rd	21718	1718	2
MTGM:34771		Gaithersburg, MD	816	0	3	39.1369101	-77.2058320	Muddy Branch Rd / King James Way	24376	4376	2
MTGM:34766		Gaithersburg, MD	958	0	3	39.1438169	-77.2125050	Perry Pkwy / / 220	28812	8812	2
MTGM:38059		Gaithersburg, MD	1384	0	3	39.1361637	-77.2144750	Westwind Dr / Nist	24426	4426	2
MTGM:34769		Gaithersburg, MD	747	0	3	39.1403635	-77.2091330	W Diamond Ave / Davis Ave	21806	1806	2
MTGM:30841		Gaithersburg, MD	947	0	3	39.1373328	-77.1937010	S Frederick Ave / Summit Ave	22644	2644	2
MTGM:39173		Gaithersburg, MD	408	0	3	39.1461102	-77.1982060	Russell Ave / Walker Ave	25720	5720	2
MTGM:35709		Gaithersburg, MD	1276	0	3	39.1497614	-77.1890690	Girard St / Forest Walk	22936	2936	2
MTGM:34848		Gaithersburg, MD	1466	0	3	39.1336366	-77.1899590	S Frederick Ave / Deer Park Dr	22502	2502	2
MTGM:34741		Gaithersburg, MD	803	0	3	39.1369011	-77.2054820	Muddy Branch Rd / Harmony Hall Rd	24374	4374	2
MTGM:34941		Gaithersburg, MD	805	0	3	39.1501481	-77.2047980	Odendhal Ave / Russell Ave	24650	4650	2
MTGM:35423		Gaithersburg, MD	1026	0	3	39.1346079	-77.2050590	W Deer Park Rd / Muddy Branch Rd	21688	1688	2
MTGM:35182		Gaithersburg, MD	445	0	3	39.1420543	-77.1965240	Russell Ave / E Diamond Ave	25724	5724	2
MTGM:35632		Gaithersburg, MD	1207	0	3	39.1525763	-77.1939250	Odendhal Ave / Royal Bonnet Cir	28962	8962	2
MTGM:34770		Gaithersburg, MD	535	0	3	39.1401117	-77.2059490	W Diamond Ave / King James Way	21808	1808	2
MTGM:35167		Gaithersburg, MD	764	0	3	39.1422251	-77.1926660	E Diamond Ave / North Summit Ave	17053	17053	2
MTGM:39146		Gaithersburg, MD	1183	0	3	39.1355522	-77.1921180	S Frederick Ave / Education Blvd	22646	2646	2
MTGM:34863		Gaithersburg, MD	1324	0	3	39.1552923	-77.2006160	Contour Rd / Lost Knife Rd	21462	1462	2
MTGM:34945		Gaithersburg, MD	179	0	3	39.1446713	-77.2026760	N Frederick Ave / Maryland Ave	22638	2638	2
MTGM:34938		Gaithersburg, MD	1244	0	3	39.1545818	-77.2010120	Lost Knife Rd / Contour Rd	23718	3718	2
MTGM:34946		Gaithersburg, MD	52	0	3	39.1431874	-77.2008500	N Frederick Ave / Brookes Ave	22640	2640	2
MTGM:39133		Gaithersburg, MD	163	0	3	39.1446803	-77.2023070	N Frederick Ave / Chestnut St	22510	2510	2
MTGM:35642		Gaithersburg, MD	1089	0	3	39.1508136	-77.2096460	N Frederick Ave / Lakeforest Blvd	22518	2518	2
MTGM:35166		Gaithersburg, MD	1361	0	3	39.1415956	-77.1857780	E Diamond Ave / Girard St	21818	1818	2
MTGM:34862		Gaithersburg, MD	1409	0	3	39.1558588	-77.1984670	Contour Rd / Horizon Run Rd	21460	1460	2
MTGM:39219		Gaithersburg, MD	1071	0	3	39.1504989	-77.2097890	N Frederick Ave / Lakeforest Blvd	22632	2632	2
MTGM:34944		Gaithersburg, MD	361	0	3	39.1458674	-77.2041420	N Frederick Ave / Montgomery Ave	22636	2636	2
MTGM:34743		Gaithersburg, MD	728	0	3	39.1406153	-77.2090520	W Diamond Ave / Perry Pkwy	21826	1826	2
MTGM:35170		Gaithersburg, MD	416	0	3	39.1445004	-77.1967850	Russell Ave / Brooks Ave	25692	5692	2
MTGM:34854		Gaithersburg, MD	364	0	3	39.1460203	-77.2039350	N Frederick Ave / Montgomery Ave	22512	2512	2
MTGM:35168		Gaithersburg, MD	538	0	3	39.1420363	-77.1954090	E Diamond Ave / Park Ave	21822	1822	2
MTGM:34852		Gaithersburg, MD	83	0	3	39.1431604	-77.2004810	N Frederick Ave / Brookes Ave	22508	2508	2
MTGM:34943		Gaithersburg, MD	604	0	3	39.1474682	-77.2060390	N Frederick Ave / Whetstone Dr	22634	2634	2
MTGM:30821		Gaithersburg, MD	793	0	3	39.1385199	-77.1946720	S Frederick Ave / Summit Ave	22506	2506	2
MTGM:35631		Gaithersburg, MD	1148	0	3	39.1508676	-77.1921990	Girard St / Goshen Rd	22934	2934	2
MTGM:35181		Gaithersburg, MD	397	0	3	39.1441317	-77.1968930	Russell Ave / Brooks Ave	25722	5722	2
MTGM:34849		Gaithersburg, MD	1171	0	3	39.1358579	-77.1919020	S Frederick Ave / Education Blvd	22504	2504	2
MTGM:34851		Gaithersburg, MD	528	0	3	39.1402466	-77.1968120	S Frederick Ave / Fulks Corner Ave	28366	8366	2
MTGM:34855		Gaithersburg, MD	594	0	3	39.1475311	-77.2057690	N Frederick Ave / Whetstone Dr	22514	2514	2
MTGM:34750		Gaithersburg, MD	973	0	3	39.1510834	-77.2068220	Russell Ave / Lakforest Ave	25712	5712	2
MTGM:35374		Gaithersburg, MD	572	0	3	39.1406873	-77.1957510	W Diamond Ave / Fulks Corner Ave	17550	17550	2
MTGM:39134		Gaithersburg, MD	1142	0	3	39.1527652	-77.1959850	Contour Rd / Odendhal Ave	21456	1456	2
MTGM:39174		Gaithersburg, MD	1287	0	3	39.1418114	-77.1866050	E Diamond Ave / Girard St	21812	1812	2
MTGM:35708		Gaithersburg, MD	1185	0	3	39.1502920	-77.1909040	Girard St / Goshen Rd	22930	2930	2
MTGM:35183		Gaithersburg, MD	769	0	3	39.1421082	-77.1926300	E Diamond Ave / Summit Ave	21810	1810	2
MTGM:34947		Gaithersburg, MD	609	0	3	39.1395452	-77.1963720	S Frederick Ave / Cedar Ave	22642	2642	2
MTGM:38677		Gaithersburg, MD	945	0	3	39.1421442	-77.1905620	E Diamond Ave / Summit Ave	21820	1820	2
MTGM:35711		Gaithersburg, MD	1446	0	3	39.1466498	-77.1851570	Girard St / Victory Farm Dr	22940	2940	2
MTGM:35425		Gaithersburg, MD	1470	0	3	39.1301742	-77.2016330	W Deer Park Rd / Brighton Dr	21692	1692	2
MTGM:35179		Gaithersburg, MD	461	0	3	39.1468926	-77.1985300	Russell Ave / Maryland Ave	25718	5718	2
MTGM:34765		Gaithersburg, MD	1182	0	3	39.1485563	-77.2133870	Perry Pkwy / / 620	24844	4844	2
MTGM:39220		Gaithersburg, MD	1031	0	3	39.1522166	-77.1977030	Odendhal Ave / Lost Knife Rd	24646	4646	2
MTGM:34856		Gaithersburg, MD	726	0	3	39.1486103	-77.2064800	Odendhal Ave / Frederick Ave	24640	4640	2
MTGM:34864		Gaithersburg, MD	1433	0	3	39.1562815	-77.2022260	Lost Knife Rd / Cider Mill Apts	23714	3714	2
MTGM:34942		Gaithersburg, MD	744	0	3	39.1486373	-77.2067770	Odendhal Ave / Frederick Ave	24652	4652	2
MARCMD:672	MARCMD:600	Gaithersburg, MD	792	0	2	39.1415866	-77.1925040	Gaithersburg	11964	11964	0
MARCMD:664	MARCMD:600	Gaithersburg, MD	776	0	2	39.1414877	-77.1927380	Gaithersburg	11952	11952	0
MDTAC:1238		Gaithersburg, MD	1436	0	3	39.1477649	-77.2170830	Gaithersburg Park & Ride	12835	12835	0
MDTAC:1255		Gaithersburg, MD	1412	0	3	39.1418204	-77.2176490	MD 117 / W Diamond Ave / Bureau Dr Far Side	13598	13598	0
MDTAC:1239		Gaithersburg, MD	1443	0	3	39.1416945	-77.2179910	MD 117 W / Diamond Ave / Bureau Dr	13603	13603	0
SUMMD:1209		Gaithersburg, MD	929	0	3	39.1408761	-77.2116780	West Diamond Avenue Park & Ride Lot	4999	4999	0
FFC:25257		Vienna, VA	1461	0	3	38.9103174	-77.2539910	Maple Ave and Follin Ln	5543	5543	1
FFC:25286		Vienna, VA	1352	0	3	38.9096519	-77.2549170	Maple Ave and East St	2723	2723	1
FFC:30922		Vienna, VA	1125	0	3	38.9109829	-77.2638210	Beulah Rd NE / Nelson Dr NE	6613	6613	1
FFC:25285		Vienna, VA	1249	0	3	38.9089864	-77.2557630	Maple Ave and East St	2722	2722	1
FFC:25283		Vienna, VA	832	0	3	38.9063064	-77.2591260	Maple Ave and Branch Rd	2718	2718	1
FFC:25260		Vienna, VA	669	0	3	38.9053621	-77.2605740	Maple Ave and Glyndon St	2724	2724	1
FFC:25261		Vienna, VA	501	0	3	38.9043099	-77.2619680	Maple Ave and Park St	2731	2731	1
FFC:25259		Vienna, VA	1002	0	3	38.9075205	-77.2579120	Maple Ave and Beulah Rd	2717	2717	1
FFC:28352		Vienna, VA	724	0	3	38.9038783	-77.2734070	Lawyers / Lewis	2554	2554	1
FFC:30845		Vienna, VA	530	0	3	38.9035995	-77.2710330	Lawyers Rd / Windover Ave	7012	7012	1
FFC:28353		Vienna, VA	541	0	3	38.9034826	-77.2712850	Lawyers / Windover	2567	2567	1
FFC:25281		Vienna, VA	322	0	3	38.9030329	-77.2632360	Maple / Park	2732	2732	1
FFC:30847		Vienna, VA	995	0	3	38.9023764	-77.2772740	Malcolm Rd and Nutley St	7014	7014	1
FFC:25284		Vienna, VA	1007	0	3	38.9074396	-77.2577230	Maple Ave and Beulah Rd NE	6238	6238	1
FFC:28354		Vienna, VA	327	0	3	38.9023314	-77.2692700	Lawyers / West	2564	2564	1
FFC:28351		Vienna, VA	1019	0	3	38.9020526	-77.2776070	Malcolm / Nutley	2727	2727	1
FFC:25355		Vienna, VA	138	0	3	38.9009105	-77.2643150	Center St / Opposite of Vienna Town Hall	6561	6561	1
FFC:30848		Vienna, VA	1291	0	3	38.9003259	-77.2808000	Malcolm Rd and Orchard St	7015	7015	1
FFC:25258		Vienna, VA	1302	0	3	38.9094540	-77.2554840	Maple Ave and East St	2721	2721	1
FFC:25280		Vienna, VA	177	0	3	38.9020886	-77.2644050	Maple / Center St	2720	2720	1
FFC:25266		Vienna, VA	1033	0	3	38.8939947	-77.2737580	Nutley St and Maple Ave	6358	6358	1
FFC:28362		Vienna, VA	1212	0	3	38.8911978	-77.2597380	Tapawingo Rd / Cottage St	6248	6248	1
FFC:25282		Vienna, VA	499	0	3	38.9041660	-77.2618150	Maple Ave and Gylndon St	2733	2733	1
FFC:25267		Vienna, VA	1088	0	3	38.8927717	-77.2727330	Nutley St and Roland St	2929	2929	1
FFC:25268		Vienna, VA	1211	0	3	38.8909460	-77.2713210	Nutley St and Courthouse Rd	2925	2925	1
FFC:25315		Vienna, VA	1018	0	3	38.8974391	-77.2550520	Park St / Moore Ave	6291	6291	1
FFC:28361		Vienna, VA	1218	0	3	38.8919982	-77.2578490	Tapawingo / Plum	6293	6293	1
FFC:25264		Vienna, VA	470	0	3	38.8980417	-77.2697830	Maple Ave and Pleasant St	5544	5544	1
FFC:30838		Vienna, VA	1226	0	3	38.8919713	-77.2577320	Tapawingo Rd and Plum St	7009	7009	1
FFC:25279		Vienna, VA	270	0	3	38.8992108	-77.2680200	Maple Ave and Courthouse Rd	5564	5564	1
FFC:25275		Vienna, VA	1193	0	3	38.8910629	-77.2711410	Nutley St and Courthouse Rd	2924	2924	1
FFC:28364		Vienna, VA	1382	0	3	38.8885898	-77.2647470	Tapawingo Rd SW / Ware St SW	3588	3588	1
FFC:28363		Vienna, VA	1228	0	3	38.8905953	-77.2610780	Tapawingo / Hillcrest	3584	3584	1
FFC:30836		Vienna, VA	1404	0	3	38.8883740	-77.2650710	Tapawingo St and Ware St	7006	7006	1
FFC:25276		Vienna, VA	1067	0	3	38.8929245	-77.2725710	Nutley St and Roland St	2930	2930	1
FFC:28360		Vienna, VA	1239	0	3	38.8955955	-77.2533700	Tapawingo / Park	6292	6292	1
FFC:25265		Vienna, VA	761	0	3	38.8961621	-77.2721300	Maple Ave and Lewis St	5545	5545	1
FFC:30920		Vienna, VA	1180	0	3	38.9096159	-77.2579480	Church / East	6225	6225	1
FFC:25262		Vienna, VA	111	0	3	38.9017828	-77.2650980	Maple / Center St	2719	2719	1
FFC:25351		Vienna, VA	1187	0	3	38.8964139	-77.2535140	Park St / Elmar Dr (NB)	6557	6557	1
FFC:25278		Vienna, VA	459	0	3	38.8980057	-77.2695760	Maple Ave and Pleasant St Southwest	6235	6235	1
FFC:30844		Vienna, VA	340	0	3	38.9025652	-77.2692700	Lawyers Rd and Ayr Hill Ave	7011	7011	1
FFC:25312		Vienna, VA	139	0	3	38.9008296	-77.2643060	Center St and Vienna Town Hall	6549	6549	1
FFC:25313		Vienna, VA	515	0	3	38.9000651	-77.2600610	Mill St / Vienna Community Ctr	6550	6550	1
