title	subtitle	id	networkName	networkId	color	textColor	latitude	longitude	type	location	bike_count	electric_bike_count	dock_count
Electric scooter		7d0ecefa-c9c3-44eb-9b23-99f90b8a8432	Spin	613	FF5436	FFFFFF	38.9040538	-77.0437394	electric-scooter	Washington, DC	0	0	0
Electric scooter		b1dcfe54-b912-4fe4-b2c1-ab89954319bc	Spin	613	FF5436	FFFFFF	38.9016821	-77.0336944	electric-scooter	Washington, DC	0	0	0
Electric scooter		692947f6-90aa-47d3-9245-5c1ad6bc6050	Spin	613	FF5436	FFFFFF	38.9097363	-77.0394798	electric-scooter	Washington, DC	0	0	0
Electric scooter		669d0652-0e6e-41e0-b2b7-6f03626ea8ed	Spin	613	FF5436	FFFFFF	38.9060829	-77.0449162	electric-scooter	Washington, DC	0	0	0
Electric scooter		6d7e052b-a632-41fd-8b75-0481c89e551c	Spin	613	FF5436	FFFFFF	38.9036648	-77.0330820	electric-scooter	Washington, DC	0	0	0
Electric scooter		be959821-ea3d-4614-96fc-387bc1b59e05	Spin	613	FF5436	FFFFFF	38.9096025	-77.0342892	electric-scooter	Washington, DC	0	0	0
Electric scooter		dee8bc3f-1f77-4662-a206-042522f551db	Spin	613	FF5436	FFFFFF	38.9006853	-77.0326237	electric-scooter	Washington, DC	0	0	0
Electric scooter		0c60a9ec-45b6-463a-baa8-fd4d671726a2	Spin	613	FF5436	FFFFFF	38.9079227	-77.0318623	electric-scooter	Washington, DC	0	0	0
Electric scooter		590afe6b-df6a-4624-a0f8-3fec48d52267	Spin	613	FF5436	FFFFFF	38.9097498	-77.0273188	electric-scooter	Washington, DC	0	0	0
Electric scooter		5e2da803-bcd8-418e-bf50-7664eb90a4c1	Spin	613	FF5436	FFFFFF	38.9126752	-77.0313130	electric-scooter	Washington, DC	0	0	0
Electric scooter		07a4ab4d-666d-4201-a9a7-928a19e16fc4	Spin	613	FF5436	FFFFFF	38.9054797	-77.0435760	electric-scooter	Washington, DC	0	0	0
Electric scooter		aad639fa-5513-43e8-8ddb-59ffe8541f17	Spin	613	FF5436	FFFFFF	38.9078164	-77.0432697	electric-scooter	Washington, DC	0	0	0
Electric scooter		c521d1b3-8920-409f-b0eb-62c8b5d3f82d	Spin	613	FF5436	FFFFFF	38.9014038	-77.0387555	electric-scooter	Washington, DC	0	0	0
Electric scooter		c80678c3-83f0-4e43-a49c-4d5fc3748584	Spin	613	FF5436	FFFFFF	38.9122153	-77.0438561	electric-scooter	Washington, DC	0	0	0
Electric scooter		1d7b5dca-ace3-4c98-8e4d-2413eda113ab	Spin	613	FF5436	FFFFFF	38.9134614	-77.0435166	electric-scooter	Washington, DC	0	0	0
Electric scooter		a8b16ce4-a5bd-48d3-87ba-5ef55c247b68	Spin	613	FF5436	FFFFFF	38.9064869	-77.0314017	electric-scooter	Washington, DC	0	0	0
Electric scooter		8050bcfb-a859-43b4-a0ad-9f83fe41abea	Spin	613	FF5436	FFFFFF	38.9082007	-77.0339689	electric-scooter	Washington, DC	0	0	0
Electric scooter		b200f16f-d0d0-4575-917b-0c6b3cba7754	Spin	613	FF5436	FFFFFF	38.9106717	-77.0438189	electric-scooter	Washington, DC	0	0	0
Electric scooter		61684873-d386-49f1-ba6a-ce9c2eb7058f	Spin	613	FF5436	FFFFFF	38.9005239	-77.0299023	electric-scooter	Washington, DC	0	0	0
Electric scooter		7867337a-f1b6-4225-9ce1-6a10ba2b910d	Spin	613	FF5436	FFFFFF	38.9026958	-77.0359356	electric-scooter	Washington, DC	0	0	0
Electric scooter		4ff28c0e-2e64-44e0-9556-79156c22d70e	Spin	613	FF5436	FFFFFF	38.9028289	-77.0364460	electric-scooter	Washington, DC	0	0	0
Electric scooter		9b38f315-b5bd-4ca9-886a-5197ca5fcb8d	Spin	613	FF5436	FFFFFF	38.9105697	-77.0457667	electric-scooter	Washington, DC	0	0	0
Electric scooter		23bd5fa1-2142-43ab-a12b-06c360f8bd7a	Spin	613	FF5436	FFFFFF	38.9130484	-77.0448683	electric-scooter	Washington, DC	0	0	0
Electric scooter		1d6399d0-9196-4558-894b-bd6b0c3cf8db	Spin	613	FF5436	FFFFFF	38.9109817	-77.0318958	electric-scooter	Washington, DC	0	0	0
Electric scooter		73e26758-bc1f-4016-98fa-ac25aa0fdcc9	Spin	613	FF5436	FFFFFF	38.9061457	-77.0260942	electric-scooter	Washington, DC	0	0	0
Electric scooter		900a5cc8-6680-4281-8786-7320c3002a75	Spin	613	FF5436	FFFFFF	38.9042469	-77.0282192	electric-scooter	Washington, DC	0	0	0
Electric scooter		b3dbb5bb-16a1-4de5-a910-8a80be60f2d1	Spin	613	FF5436	FFFFFF	38.9036592	-77.0322548	electric-scooter	Washington, DC	0	0	0
Electric scooter		d06b99dd-e0f5-4686-9045-c59e41958aad	Spin	613	FF5436	FFFFFF	38.9095343	-77.0364432	electric-scooter	Washington, DC	0	0	0
Electric scooter		a0eb896d-dfaa-4b2d-b889-623d715cdb5b	Spin	613	FF5436	FFFFFF	38.9095793	-77.0347195	electric-scooter	Washington, DC	0	0	0
Electric scooter		831606b0-ed64-4f06-b784-a672dc63f272	Spin	613	FF5436	FFFFFF	38.9073994	-77.0417299	electric-scooter	Washington, DC	0	0	0
Electric scooter		d4262ba7-1b64-42db-94b3-1bd302846263	Spin	613	FF5436	FFFFFF	38.9042970	-77.0448544	electric-scooter	Washington, DC	0	0	0
Electric scooter		4a8236d4-8f0d-422f-aba0-2a78a66d3a36	Spin	613	FF5436	FFFFFF	38.9012124	-77.0410430	electric-scooter	Washington, DC	0	0	0
Electric scooter		83ef1567-e677-4a27-9393-e0978f8c75b9	Spin	613	FF5436	FFFFFF	38.9036214	-77.0290221	electric-scooter	Washington, DC	0	0	0
Electric scooter		b14033f6-603b-494f-8f38-dcea58d8a58e	Spin	613	FF5436	FFFFFF	38.9105690	-77.0457387	electric-scooter	Washington, DC	0	0	0
Electric scooter		fcd86d09-a37b-499e-9073-16f04310681e	Spin	613	FF5436	FFFFFF	38.9020128	-77.0278774	electric-scooter	Washington, DC	0	0	0
Electric scooter		50e758b3-7ba6-4dd9-922c-276ff51a65c5	Spin	613	FF5436	FFFFFF	38.9025949	-77.0374723	electric-scooter	Washington, DC	0	0	0
Electric scooter		39c3e737-f105-4caa-814d-33413ec4d0e1	Spin	613	FF5436	FFFFFF	38.9003772	-77.0379968	electric-scooter	Washington, DC	0	0	0
Electric scooter		aad2cbaa-feba-42df-ade5-7ef3ac1dc7c8	Spin	613	FF5436	FFFFFF	38.9141732	-77.0317881	electric-scooter	Washington, DC	0	0	0
Electric scooter		afbeb100-4f65-40df-8184-9a04f07f2979	Spin	613	FF5436	FFFFFF	38.9121159	-77.0446435	electric-scooter	Washington, DC	0	0	0
Electric scooter		a2fb4569-2833-45db-aa45-8c72516f3554	Spin	613	FF5436	FFFFFF	38.9094736	-77.0465213	electric-scooter	Washington, DC	0	0	0
Electric scooter		c239d1d3-ec02-48dd-acf0-68485ecdf5ec	Spin	613	FF5436	FFFFFF	38.9130341	-77.0277948	electric-scooter	Washington, DC	0	0	0
Electric scooter		57a8b20c-bacb-43de-b15c-e0345889cc5d	Spin	613	FF5436	FFFFFF	38.9155409	-77.0325351	electric-scooter	Washington, DC	0	0	0
Electric scooter		f95e7f0b-e539-4fe6-8722-8659e1c6c84d	Spin	613	FF5436	FFFFFF	38.9004148	-77.0365983	electric-scooter	Washington, DC	0	0	0
Electric scooter		b5f5a4d5-5809-4e3a-b475-6b439fb33cd2	Spin	613	FF5436	FFFFFF	38.9027169	-77.0323206	electric-scooter	Washington, DC	0	0	0
Electric scooter		7c0045d5-222a-4230-9f4f-b9b5b5231a62	Spin	613	FF5436	FFFFFF	38.9024608	-77.0391775	electric-scooter	Washington, DC	0	0	0
Electric scooter		8976e2f8-7e71-4e45-b75a-256dffdbef4f	Spin	613	FF5436	FFFFFF	38.9026784	-77.0374984	electric-scooter	Washington, DC	0	0	0
Electric scooter		c937f626-828f-4f9b-b182-ca3e0377030d	Spin	613	FF5436	FFFFFF	38.9036063	-77.0346607	electric-scooter	Washington, DC	0	0	0
Electric scooter		e1a6156e-7949-4fae-af37-257eee18d2dd	Spin	613	FF5436	FFFFFF	38.9038165	-77.0467785	electric-scooter	Washington, DC	0	0	0
Electric scooter		8fed0d46-9c18-4017-8cdd-a9efebb767cb	Spin	613	FF5436	FFFFFF	38.9037057	-77.0384026	electric-scooter	Washington, DC	0	0	0
Electric scooter		23fd1261-2c65-4e1f-837d-9b489f2b6299	Spin	613	FF5436	FFFFFF	38.9104337	-77.0428418	electric-scooter	Washington, DC	0	0	0
Electric scooter		2e88b16a-dad3-40a7-8c86-25c0fc2284e0	Spin	613	FF5436	FFFFFF	38.9013116	-77.0357281	electric-scooter	Washington, DC	0	0	0
Electric scooter		f3062858-bafc-4143-b594-9bc255ea7800	Spin	613	FF5436	FFFFFF	38.9011935	-77.0296059	electric-scooter	Washington, DC	0	0	0
Electric scooter		d0c987d2-4fcd-493e-a75b-341d3159927e	Spin	613	FF5436	FFFFFF	38.9003959	-77.0337742	electric-scooter	Washington, DC	0	0	0
Electric scooter		a198cdce-b334-4237-a9ce-813963f9de0c	Spin	613	FF5436	FFFFFF	38.9010179	-77.0345418	electric-scooter	Washington, DC	0	0	0
Electric scooter		71762454-1812-47cf-9680-767bba668eca	Spin	613	FF5436	FFFFFF	38.9090980	-77.0441874	electric-scooter	Washington, DC	0	0	0
Electric scooter		72711de9-9be2-41a0-9f2b-59a6af64440f	Spin	613	FF5436	FFFFFF	38.9040813	-77.0432487	electric-scooter	Washington, DC	0	0	0
Electric scooter		219c40e4-f66c-44e9-b5a3-795f66be97a1	Spin	613	FF5436	FFFFFF	38.9027009	-77.0387530	electric-scooter	Washington, DC	0	0	0
Electric scooter		12130733-8ee6-4475-b693-aaf31f762669	Spin	613	FF5436	FFFFFF	38.9110565	-77.0325358	electric-scooter	Washington, DC	0	0	0
Electric scooter		af304145-1402-43e7-afe5-b1698f41177f	Spin	613	FF5436	FFFFFF	38.9069591	-77.0415146	electric-scooter	Washington, DC	0	0	0
Electric scooter		fb381022-590d-41dd-a725-6d3fbf95578e	Spin	613	FF5436	FFFFFF	38.9069744	-77.0362150	electric-scooter	Washington, DC	0	0	0
Electric scooter		5d8b7f86-7baa-4072-bc2b-553f9f17a6b8	Spin	613	FF5436	FFFFFF	38.9039001	-77.0318958	electric-scooter	Washington, DC	0	0	0
Electric scooter		59f3a06d-4e87-420f-ac33-7475d274c6c4	Spin	613	FF5436	FFFFFF	38.9105199	-77.0437781	electric-scooter	Washington, DC	0	0	0
Electric scooter		2c871bc2-e7fa-4649-af94-243fedc3eb4f	Spin	613	FF5436	FFFFFF	38.9055805	-77.0421463	electric-scooter	Washington, DC	0	0	0
Electric scooter		8ce5d030-12ae-4fbc-9ec9-5ac8dd47fdbb	Spin	613	FF5436	FFFFFF	38.9071795	-77.0406327	electric-scooter	Washington, DC	0	0	0
Electric scooter		036bca61-5a52-4e38-b6f1-a0ee635cf445	Spin	613	FF5436	FFFFFF	38.9024124	-77.0435506	electric-scooter	Washington, DC	0	0	0
Electric scooter		1ea6db6a-10c3-48aa-8599-52ba64182dd3	Spin	613	FF5436	FFFFFF	38.9033943	-77.0396874	electric-scooter	Washington, DC	0	0	0
Electric scooter		2841e652-5c93-4110-a7d5-3c656f709e08	Spin	613	FF5436	FFFFFF	38.9015493	-77.0321673	electric-scooter	Washington, DC	0	0	0
Electric scooter		cc7dbe9b-3ac4-4dcb-8bee-477c48bb1d04	Spin	613	FF5436	FFFFFF	38.9111599	-77.0372257	electric-scooter	Washington, DC	0	0	0
Electric scooter		3da17179-6503-4036-be1b-8560256a6e56	Spin	613	FF5436	FFFFFF	38.9014461	-77.0371563	electric-scooter	Washington, DC	0	0	0
Electric scooter		c77fe13c-ef7e-4fe7-adb4-21f10b11cdf9	Spin	613	FF5436	FFFFFF	38.9012711	-77.0410372	electric-scooter	Washington, DC	0	0	0
Electric scooter		92c1a445-ba52-45fe-8907-4748980a8b63	Spin	613	FF5436	FFFFFF	38.9027212	-77.0397752	electric-scooter	Washington, DC	0	0	0
Electric scooter		495a0520-f7db-4239-853b-24d1f813fbbf	Spin	613	FF5436	FFFFFF	38.9042709	-77.0447974	electric-scooter	Washington, DC	0	0	0
Electric scooter		9f90fa3d-7190-4011-b431-ab6ad9216f7b	Spin	613	FF5436	FFFFFF	38.9053592	-77.0303681	electric-scooter	Washington, DC	0	0	0
Electric scooter		7064d28a-aed7-443e-b7a6-7cbf0421507d	Spin	613	FF5436	FFFFFF	38.9040135	-77.0343672	electric-scooter	Washington, DC	0	0	0
Electric scooter		75e5f8d4-4364-44d8-adf9-786dea386b9e	Spin	613	FF5436	FFFFFF	38.9067972	-77.0418956	electric-scooter	Washington, DC	0	0	0
Electric scooter		1aaaebb4-67b1-4e69-b608-e5fcf40e5f01	Spin	613	FF5436	FFFFFF	38.9054387	-77.0417741	electric-scooter	Washington, DC	0	0	0
Electric scooter		9be7d4ee-0965-47f8-a175-787866ed4001	Spin	613	FF5436	FFFFFF	38.9027304	-77.0331196	electric-scooter	Washington, DC	0	0	0
Electric scooter		ae60fdd6-293b-46b7-b741-28f007ce6c31	Spin	613	FF5436	FFFFFF	38.9027498	-77.0344611	electric-scooter	Washington, DC	0	0	0
Electric scooter		c88035f6-509e-4c14-9d17-dd676dbaad3e	Spin	613	FF5436	FFFFFF	38.9018761	-77.0396579	electric-scooter	Washington, DC	0	0	0
Electric scooter		2fb70c0b-ec7a-4d4e-ad93-5e4d2ec836d9	Spin	613	FF5436	FFFFFF	38.9110176	-77.0272788	electric-scooter	Washington, DC	0	0	0
Electric scooter		00c768ff-d482-4427-a622-43281bf9cb5c	Spin	613	FF5436	FFFFFF	38.9133123	-77.0305284	electric-scooter	Washington, DC	0	0	0
Electric scooter		c0300a20-df5c-45d2-91a7-1f527509bbf8	Spin	613	FF5436	FFFFFF	38.9036162	-77.0412489	electric-scooter	Washington, DC	0	0	0
Electric scooter		9be4f2a2-d2fa-4553-89fb-5f82362e0db4	Spin	613	FF5436	FFFFFF	38.8999987	-77.0340056	electric-scooter	Washington, DC	0	0	0
Electric scooter		a15d89f8-94bf-4d4d-aa18-71f46f61203f	Spin	613	FF5436	FFFFFF	38.9001821	-77.0335568	electric-scooter	Washington, DC	0	0	0
Electric scooter		946fadd2-591c-424d-82ef-22ef1072979a	Spin	613	FF5436	FFFFFF	38.9000092	-77.0337097	electric-scooter	Washington, DC	0	0	0
Electric scooter		0bff2b97-390b-47d5-9b1d-5be4bc737005	Spin	613	FF5436	FFFFFF	38.9000196	-77.0334798	electric-scooter	Washington, DC	0	0	0
Electric scooter		ffcec112-fc5a-4a9d-970b-44dac46f7de5	Spin	613	FF5436	FFFFFF	38.9026874	-77.0313733	electric-scooter	Washington, DC	0	0	0
Electric scooter		1c975b6f-780b-4b34-b53b-7b9473e3f5ed	Spin	613	FF5436	FFFFFF	38.9131301	-77.0320997	electric-scooter	Washington, DC	0	0	0
Electric scooter		86366690-2da4-40cc-b064-ee6d603beea7	Spin	613	FF5436	FFFFFF	38.9097389	-77.0446925	electric-scooter	Washington, DC	0	0	0
Electric scooter		a5c24234-165a-49e4-9c70-bdf21b2aef88	Spin	613	FF5436	FFFFFF	38.9003156	-77.0382621	electric-scooter	Washington, DC	0	0	0
Electric scooter		e72617a8-7832-450f-850e-0447b63395b2	Spin	613	FF5436	FFFFFF	38.9013019	-77.0293799	electric-scooter	Washington, DC	0	0	0
Electric scooter		335e7f31-8b77-4c12-87f5-3f464be4e7b4	Spin	613	FF5436	FFFFFF	38.9067433	-77.0376790	electric-scooter	Washington, DC	0	0	0
Electric scooter		51d51a64-d092-46a6-a250-a8ad79c3c931	Spin	613	FF5436	FFFFFF	38.9042635	-77.0465265	electric-scooter	Washington, DC	0	0	0
Electric scooter		7f1155b3-8a0a-47ae-b28b-012a1532181b	Spin	613	FF5436	FFFFFF	38.9135361	-77.0416640	electric-scooter	Washington, DC	0	0	0
Electric scooter		f608f85d-45df-421c-bc5d-e90ce48b7fbb	Spin	613	FF5436	FFFFFF	38.9097283	-77.0451826	electric-scooter	Washington, DC	0	0	0
Electric scooter		cd607ce8-10fc-4a64-949a-9909ad027a87	Spin	613	FF5436	FFFFFF	38.9102966	-77.0433763	electric-scooter	Washington, DC	0	0	0
Electric scooter		6b12cc9b-8893-4d58-a923-6f8a5799bde2	Spin	613	FF5436	FFFFFF	38.9025751	-77.0426129	electric-scooter	Washington, DC	0	0	0
Electric scooter		1007c2a9-3bd4-49b8-8bb8-6bbb06571224	Spin	613	FF5436	FFFFFF	38.9037171	-77.0293049	electric-scooter	Washington, DC	0	0	0
Electric scooter		88a91f83-8bd0-483e-a05f-0b9f4c993c53	Spin	613	FF5436	FFFFFF	38.9022859	-77.0438533	electric-scooter	Washington, DC	0	0	0
Electric scooter		3c9e1aa1-1ef3-4692-adb9-3b34c52cb760	Spin	613	FF5436	FFFFFF	38.9071621	-77.0250902	electric-scooter	Washington, DC	0	0	0
Electric scooter		b7e6b336-5d82-4079-bacd-064d4cec71a1	Spin	613	FF5436	FFFFFF	38.9026942	-77.0451422	electric-scooter	Washington, DC	0	0	0
Electric scooter		f24191c4-81e3-4fed-8c37-ef4835ed2a66	Spin	613	FF5436	FFFFFF	38.9077875	-77.0321112	electric-scooter	Washington, DC	0	0	0
Electric scooter		cac981f5-413c-4212-9c63-00a024cb8345	Spin	613	FF5436	FFFFFF	38.9134115	-77.0435405	electric-scooter	Washington, DC	0	0	0
Electric scooter		55dce1aa-fd54-457c-a54a-6faa3066f168	Spin	613	FF5436	FFFFFF	38.9028077	-77.0392336	electric-scooter	Washington, DC	0	0	0
Electric scooter		63f2aa47-de9a-49a0-a290-122456fe8340	Spin	613	FF5436	FFFFFF	38.9148345	-77.0321409	electric-scooter	Washington, DC	0	0	0
Electric scooter		20a0eb19-38de-481c-8055-97ba0e37d51e	Spin	613	FF5436	FFFFFF	38.9035176	-77.0331442	electric-scooter	Washington, DC	0	0	0
Electric scooter		b027be71-600e-4595-9274-748827cef8c8	Spin	613	FF5436	FFFFFF	38.9084188	-77.0329311	electric-scooter	Washington, DC	0	0	0
Electric scooter		1df6ff0b-4d01-4e66-abca-c6b9870de4f7	Spin	613	FF5436	FFFFFF	38.9086876	-77.0299510	electric-scooter	Washington, DC	0	0	0
Electric scooter		c5008568-62a6-4efd-abb6-4a05af3dd9e3	Spin	613	FF5436	FFFFFF	38.9101514	-77.0445744	electric-scooter	Washington, DC	0	0	0
Electric scooter		fe504508-2413-434b-a99c-e859fc54f5a0	Spin	613	FF5436	FFFFFF	38.8999655	-77.0321883	electric-scooter	Washington, DC	0	0	0
Electric scooter		ef0519f5-4264-4c24-af13-584de5b00707	Spin	613	FF5436	FFFFFF	38.9154961	-77.0417363	electric-scooter	Washington, DC	0	0	0
Electric scooter		8a572e6f-f5c8-4037-b865-d4fef2bc5467	Spin	613	FF5436	FFFFFF	38.8995620	-77.0413527	electric-scooter	Washington, DC	0	0	0
Electric scooter		c0e754ed-77bd-4fa9-bdac-ca18e1c8e699	Spin	613	FF5436	FFFFFF	38.9106171	-77.0444788	electric-scooter	Washington, DC	0	0	0
Electric scooter		4b6c732d-8c0c-4b4c-8850-d42243790c9d	Spin	613	FF5436	FFFFFF	38.9010257	-77.0396445	electric-scooter	Washington, DC	0	0	0
Electric scooter		a1c374ec-e867-4e2a-b950-f25d4d08722a	Spin	613	FF5436	FFFFFF	38.9112110	-77.0437589	electric-scooter	Washington, DC	0	0	0
Electric scooter		789dfc51-5dce-4379-b782-cf6f78abfcb9	Spin	613	FF5436	FFFFFF	38.9055598	-77.0461067	electric-scooter	Washington, DC	0	0	0
Electric scooter		5c23cade-fc30-4a28-9870-acfc8a4d530d	Spin	613	FF5436	FFFFFF	38.9071995	-77.0289126	electric-scooter	Washington, DC	0	0	0
Electric scooter		3891a756-fdc5-44b9-8b70-e6115eb410c7	Spin	613	FF5436	FFFFFF	38.9011879	-77.0298884	electric-scooter	Washington, DC	0	0	0
Electric scooter		e6ef7f4b-e41d-4b3d-ba57-b8252fe622b5	Spin	613	FF5436	FFFFFF	38.9124088	-77.0386181	electric-scooter	Washington, DC	0	0	0
Electric scooter		01383ff7-76fb-49c3-b998-687d6fcc1956	Spin	613	FF5436	FFFFFF	38.9123988	-77.0385778	electric-scooter	Washington, DC	0	0	0
Electric scooter		42fb60e5-433e-412d-bb7b-38fed35b83af	Spin	613	FF5436	FFFFFF	38.9104624	-77.0347638	electric-scooter	Washington, DC	0	0	0
Electric scooter		2fe776fe-6193-4a59-a7a3-c9badbe4a217	Spin	613	FF5436	FFFFFF	38.9104522	-77.0347572	electric-scooter	Washington, DC	0	0	0
Electric scooter		ed754bb9-f390-46ba-a406-a6a47359c767	Spin	613	FF5436	FFFFFF	38.9062372	-77.0260683	electric-scooter	Washington, DC	0	0	0
Electric scooter		c220f00f-8b36-48d5-850d-4e990cad81eb	Spin	613	FF5436	FFFFFF	38.9016667	-77.0416231	electric-scooter	Washington, DC	0	0	0
Electric scooter		2a88d817-8152-465b-b830-d00a345c1f86	Spin	613	FF5436	FFFFFF	38.9011650	-77.0386392	electric-scooter	Washington, DC	0	0	0
Electric scooter		9efafa4d-f9bb-43dd-a7c8-d9623679c827	Spin	613	FF5436	FFFFFF	38.9064198	-77.0347739	electric-scooter	Washington, DC	0	0	0
Electric scooter		0ae771be-cb16-488b-b70a-d95fe88a226c	Spin	613	FF5436	FFFFFF	38.9013038	-77.0419362	electric-scooter	Washington, DC	0	0	0
Electric scooter		a51df1ef-6460-4e19-b449-841cf927e133	Spin	613	FF5436	FFFFFF	38.9068292	-77.0367460	electric-scooter	Washington, DC	0	0	0
Electric scooter		66e62d4e-bb06-4fdf-83a7-c0ea84785984	Spin	613	FF5436	FFFFFF	38.9025192	-77.0390672	electric-scooter	Washington, DC	0	0	0
Electric scooter		f48dd9e5-445e-4ac9-9752-71d2a3783d71	Spin	613	FF5436	FFFFFF	38.9120183	-77.0387833	electric-scooter	Washington, DC	0	0	0
Electric scooter		fa5f7b5c-13c1-4b2e-acf4-64bbb824265b	Spin	613	FF5436	FFFFFF	38.9126812	-77.0314047	electric-scooter	Washington, DC	0	0	0
Electric scooter		839a07c0-52d3-4e56-a340-ffdb3e879fa7	Spin	613	FF5436	FFFFFF	38.9121285	-77.0384680	electric-scooter	Washington, DC	0	0	0
Electric scooter		b4aa894f-2128-45a4-8f7c-38c40947e2fc	Spin	613	FF5436	FFFFFF	38.9096121	-77.0342238	electric-scooter	Washington, DC	0	0	0
Electric scooter		cf7c2346-fda3-4f87-b12d-10ce35818e3e	Spin	613	FF5436	FFFFFF	38.9055435	-77.0428579	electric-scooter	Washington, DC	0	0	0
Electric scooter		2bd5e7b0-54a3-4ac7-9103-6ff9c690f373	Spin	613	FF5436	FFFFFF	38.9126946	-77.0386617	electric-scooter	Washington, DC	0	0	0
Electric scooter		c30b7ffb-6ee1-45c9-83bb-f6991e6ee262	Spin	613	FF5436	FFFFFF	38.9113601	-77.0321339	electric-scooter	Washington, DC	0	0	0
Electric scooter		02c88ad5-dcef-4ee5-88f3-61f4aa333611	Spin	613	FF5436	FFFFFF	38.9096119	-77.0338312	electric-scooter	Washington, DC	0	0	0
Electric scooter		7386954f-8f71-4b6c-a966-f122b920fef0	Spin	613	FF5436	FFFFFF	38.9002977	-77.0307268	electric-scooter	Washington, DC	0	0	0
Electric scooter		53a1148b-44ab-4700-8d3d-d5925f65aeba	Spin	613	FF5436	FFFFFF	38.9154850	-77.0416398	electric-scooter	Washington, DC	0	0	0
Electric scooter		15678e08-5911-48c8-8e35-d8f31cf0e55a	Spin	613	FF5436	FFFFFF	38.9134448	-77.0435266	electric-scooter	Washington, DC	0	0	0
Electric scooter		75f85e9c-d64f-4942-b6b9-5d92625076fb	Spin	613	FF5436	FFFFFF	38.9028143	-77.0391985	electric-scooter	Washington, DC	0	0	0
Electric scooter		ddbf8ed1-9314-4952-8ce9-08a8eece71e5	Spin	613	FF5436	FFFFFF	38.9098903	-77.0384352	electric-scooter	Washington, DC	0	0	0
Electric scooter		388e1524-e53c-4a41-91c4-91fa569f42b8	Spin	613	FF5436	FFFFFF	38.9110952	-77.0432357	electric-scooter	Washington, DC	0	0	0
Electric scooter		842753a3-2443-4e2b-8c72-ee058bbe5452	Spin	613	FF5436	FFFFFF	38.9026360	-77.0287592	electric-scooter	Washington, DC	0	0	0
Electric scooter		ab830b35-037f-4303-85ff-5db9e0a82f8e	Spin	613	FF5436	FFFFFF	38.9001190	-77.0352661	electric-scooter	Washington, DC	0	0	0
Electric scooter		0a4cf6b6-1143-47cf-9b43-1d5f71750ab8	Spin	613	FF5436	FFFFFF	38.9080760	-77.0345437	electric-scooter	Washington, DC	0	0	0
Electric scooter		0b483163-5fe9-4cbf-9920-37ef54eda016	Spin	613	FF5436	FFFFFF	38.9091951	-77.0368062	electric-scooter	Washington, DC	0	0	0
Electric scooter		9dc8c3c1-f38f-4ff3-8577-48a05fdd7acb	Spin	613	FF5436	FFFFFF	38.9120128	-77.0386657	electric-scooter	Washington, DC	0	0	0
Electric scooter		cb0270ea-f82b-419f-be6b-c934d4173394	Spin	613	FF5436	FFFFFF	38.9005596	-77.0299438	electric-scooter	Washington, DC	0	0	0
Electric scooter		d9ba7e0d-2704-4b54-9419-37c25a6b5e37	Spin	613	FF5436	FFFFFF	38.9082980	-77.0321063	electric-scooter	Washington, DC	0	0	0
Electric scooter		164cf3db-6f73-47d9-ae6b-2195109fb9ef	Spin	613	FF5436	FFFFFF	38.9002872	-77.0306127	electric-scooter	Washington, DC	0	0	0
Electric scooter		561338e1-116d-4f5c-ba20-666058d4dc31	Spin	613	FF5436	FFFFFF	38.9080841	-77.0338765	electric-scooter	Washington, DC	0	0	0
Electric scooter		68bcc580-af9c-44f8-9fb2-2db229e3a151	Spin	613	FF5436	FFFFFF	38.9111871	-77.0347638	electric-scooter	Washington, DC	0	0	0
Electric scooter		5ace1730-77f6-49f6-8828-5a15561dca6b	Spin	613	FF5436	FFFFFF	38.9080513	-77.0306567	electric-scooter	Washington, DC	0	0	0
Electric scooter		5983d716-6375-486e-8c29-811f0f09d529	Spin	613	FF5436	FFFFFF	38.9023726	-77.0358485	electric-scooter	Washington, DC	0	0	0
Electric scooter		2a9937f8-f35d-407c-8024-bd35fc098f25	Spin	613	FF5436	FFFFFF	38.9079561	-77.0280499	electric-scooter	Washington, DC	0	0	0
Electric scooter		9e7f3c6a-3652-4ae5-8b11-d592abf2c6c2	Spin	613	FF5436	FFFFFF	38.9038480	-77.0333488	electric-scooter	Washington, DC	0	0	0
Electric scooter		10dd08ff-05ee-4c27-9168-01c86b328312	Spin	613	FF5436	FFFFFF	38.9044281	-77.0322348	electric-scooter	Washington, DC	0	0	0
Electric scooter		93e14ec7-8168-4395-a9a6-5d6354f99c15	Spin	613	FF5436	FFFFFF	38.9056582	-77.0399798	electric-scooter	Washington, DC	0	0	0
